,SELL_ID,BURGER,COFFEE,COKE,LEMONADE,CALENDAR_DATE,PRICE,QUANTITY,SELL_CATEGORY,YEAR,MONTH,DAY,DAYOFWEEK,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR
4138,2052,1,0,0,1,2014-11-01,12.85,18,2,2014,11,1,Saturday,No Holiday,1,0,46.4,1
4139,2053,1,1,1,0,2014-11-01,12.77,36,2,2014,11,1,Saturday,No Holiday,1,0,46.4,1
4140,1070,1,0,0,0,2014-11-02,15.5,60,0,2014,11,2,Sunday,No Holiday,1,0,51.8,1
4141,2051,1,0,1,0,2014-11-02,12.87,26,2,2014,11,2,Sunday,No Holiday,1,0,51.8,1
4142,2052,1,0,0,1,2014-11-02,12.85,18,2,2014,11,2,Sunday,No Holiday,1,0,51.8,1
4143,2053,1,1,1,0,2014-11-02,12.77,32,2,2014,11,2,Sunday,No Holiday,1,0,51.8,1
4144,1070,1,0,0,0,2014-11-03,15.5,88,0,2014,11,3,Monday,No Holiday,0,0,50.0,1
4145,2051,1,0,1,0,2014-11-03,12.87,26,2,2014,11,3,Monday,No Holiday,0,0,50.0,1
4146,2052,1,0,0,1,2014-11-03,12.85,16,2,2014,11,3,Monday,No Holiday,0,0,50.0,1
4147,2053,1,1,1,0,2014-11-03,12.77,48,2,2014,11,3,Monday,No Holiday,0,0,50.0,1
4148,1070,1,0,0,0,2014-11-04,15.5,84,0,2014,11,4,Tuesday,No Holiday,0,0,51.8,1
4149,2051,1,0,1,0,2014-11-04,12.87,32,2,2014,11,4,Tuesday,No Holiday,0,0,51.8,1
4150,2052,1,0,0,1,2014-11-04,12.85,20,2,2014,11,4,Tuesday,No Holiday,0,0,51.8,1
4151,2053,1,1,1,0,2014-11-04,12.77,46,2,2014,11,4,Tuesday,No Holiday,0,0,51.8,1
4152,1070,1,0,0,0,2014-11-05,15.5,86,0,2014,11,5,Wednesday,No Holiday,0,0,50.0,1
4153,2051,1,0,1,0,2014-11-05,12.87,30,2,2014,11,5,Wednesday,No Holiday,0,0,50.0,1
4154,2052,1,0,0,1,2014-11-05,12.85,22,2,2014,11,5,Wednesday,No Holiday,0,0,50.0,1
4155,2053,1,1,1,0,2014-11-05,12.77,48,2,2014,11,5,Wednesday,No Holiday,0,0,50.0,1
4156,1070,1,0,0,0,2014-11-06,15.5,82,0,2014,11,6,Thursday,No Holiday,0,0,50.0,1
4157,2051,1,0,1,0,2014-11-06,12.87,30,2,2014,11,6,Thursday,No Holiday,0,0,50.0,1
4158,2052,1,0,0,1,2014-11-06,12.85,22,2,2014,11,6,Thursday,No Holiday,0,0,50.0,1
4159,2053,1,1,1,0,2014-11-06,12.77,50,2,2014,11,6,Thursday,No Holiday,0,0,50.0,1
4160,1070,1,0,0,0,2014-11-07,15.5,84,0,2014,11,7,Friday,No Holiday,0,0,48.2,1
4161,2051,1,0,1,0,2014-11-07,12.87,32,2,2014,11,7,Friday,No Holiday,0,0,48.2,1
4162,2052,1,0,0,1,2014-11-07,12.85,24,2,2014,11,7,Friday,No Holiday,0,0,48.2,1
4163,2053,1,1,1,0,2014-11-07,12.77,46,2,2014,11,7,Friday,No Holiday,0,0,48.2,1
4164,1070,1,0,0,0,2014-11-08,15.5,56,0,2014,11,8,Saturday,No Holiday,1,0,48.2,1
4165,2051,1,0,1,0,2014-11-08,12.87,22,2,2014,11,8,Saturday,No Holiday,1,0,48.2,1
4166,2052,1,0,0,1,2014-11-08,12.85,18,2,2014,11,8,Saturday,No Holiday,1,0,48.2,1
4167,2053,1,1,1,0,2014-11-08,12.77,34,2,2014,11,8,Saturday,No Holiday,1,0,48.2,1
4168,1070,1,0,0,0,2014-11-09,15.5,62,0,2014,11,9,Sunday,No Holiday,1,0,46.4,1
4169,2051,1,0,1,0,2014-11-09,12.87,26,2,2014,11,9,Sunday,No Holiday,1,0,46.4,1
4170,2052,1,0,0,1,2014-11-09,12.85,12,2,2014,11,9,Sunday,No Holiday,1,0,46.4,1
4171,2053,1,1,1,0,2014-11-09,12.77,34,2,2014,11,9,Sunday,No Holiday,1,0,46.4,1
4172,1070,1,0,0,0,2014-11-10,15.5,86,0,2014,11,10,Monday,No Holiday,0,0,42.8,1
4173,2051,1,0,1,0,2014-11-10,12.87,30,2,2014,11,10,Monday,No Holiday,0,0,42.8,1
4174,2052,1,0,0,1,2014-11-10,12.85,18,2,2014,11,10,Monday,No Holiday,0,0,42.8,1
4175,2053,1,1,1,0,2014-11-10,12.77,44,2,2014,11,10,Monday,No Holiday,0,0,42.8,1
4176,1070,1,0,0,0,2014-11-11,15.5,86,0,2014,11,11,Tuesday,No Holiday,0,0,44.6,1
4177,2051,1,0,1,0,2014-11-11,12.87,26,2,2014,11,11,Tuesday,No Holiday,0,0,44.6,1
4178,2052,1,0,0,1,2014-11-11,12.85,20,2,2014,11,11,Tuesday,No Holiday,0,0,44.6,1
4179,2053,1,1,1,0,2014-11-11,12.77,50,2,2014,11,11,Tuesday,No Holiday,0,0,44.6,1
4180,1070,1,0,0,0,2014-11-12,15.5,84,0,2014,11,12,Wednesday,No Holiday,0,0,44.6,1
4181,2051,1,0,1,0,2014-11-12,12.87,34,2,2014,11,12,Wednesday,No Holiday,0,0,44.6,1
4182,2052,1,0,0,1,2014-11-12,12.85,24,2,2014,11,12,Wednesday,No Holiday,0,0,44.6,1
4183,2053,1,1,1,0,2014-11-12,12.77,42,2,2014,11,12,Wednesday,No Holiday,0,0,44.6,1
4184,1070,1,0,0,0,2014-11-13,15.5,82,0,2014,11,13,Thursday,No Holiday,0,0,46.4,1
4185,2051,1,0,1,0,2014-11-13,12.87,26,2,2014,11,13,Thursday,No Holiday,0,0,46.4,1
4186,2052,1,0,0,1,2014-11-13,12.85,20,2,2014,11,13,Thursday,No Holiday,0,0,46.4,1
4187,2053,1,1,1,0,2014-11-13,12.77,42,2,2014,11,13,Thursday,No Holiday,0,0,46.4,1
4188,1070,1,0,0,0,2014-11-14,15.5,88,0,2014,11,14,Friday,No Holiday,0,0,44.6,1
4189,2051,1,0,1,0,2014-11-14,12.87,34,2,2014,11,14,Friday,No Holiday,0,0,44.6,1
4190,2052,1,0,0,1,2014-11-14,12.85,18,2,2014,11,14,Friday,No Holiday,0,0,44.6,1
4191,2053,1,1,1,0,2014-11-14,12.77,46,2,2014,11,14,Friday,No Holiday,0,0,44.6,1
4192,1070,1,0,0,0,2014-11-15,15.5,62,0,2014,11,15,Saturday,No Holiday,1,0,48.2,1
4193,2051,1,0,1,0,2014-11-15,12.87,24,2,2014,11,15,Saturday,No Holiday,1,0,48.2,1
4194,2052,1,0,0,1,2014-11-15,12.85,16,2,2014,11,15,Saturday,No Holiday,1,0,48.2,1
4195,2053,1,1,1,0,2014-11-15,12.77,30,2,2014,11,15,Saturday,No Holiday,1,0,48.2,1
4196,1070,1,0,0,0,2014-11-16,15.5,62,0,2014,11,16,Sunday,No Holiday,1,0,42.8,1
4197,2051,1,0,1,0,2014-11-16,12.87,18,2,2014,11,16,Sunday,No Holiday,1,0,42.8,1
4198,2052,1,0,0,1,2014-11-16,12.85,12,2,2014,11,16,Sunday,No Holiday,1,0,42.8,1
4199,2053,1,1,1,0,2014-11-16,12.77,34,2,2014,11,16,Sunday,No Holiday,1,0,42.8,1
4200,1070,1,0,0,0,2014-11-17,15.5,88,0,2014,11,17,Monday,No Holiday,0,0,39.2,1
4201,2051,1,0,1,0,2014-11-17,12.87,30,2,2014,11,17,Monday,No Holiday,0,0,39.2,1
4202,2052,1,0,0,1,2014-11-17,12.85,16,2,2014,11,17,Monday,No Holiday,0,0,39.2,1
4203,2053,1,1,1,0,2014-11-17,12.77,42,2,2014,11,17,Monday,No Holiday,0,0,39.2,1
4204,1070,1,0,0,0,2014-11-18,15.5,82,0,2014,11,18,Tuesday,No Holiday,0,0,39.2,1
4205,2051,1,0,1,0,2014-11-18,12.87,28,2,2014,11,18,Tuesday,No Holiday,0,0,39.2,1
4206,2052,1,0,0,1,2014-11-18,12.85,22,2,2014,11,18,Tuesday,No Holiday,0,0,39.2,1
4207,2053,1,1,1,0,2014-11-18,12.77,42,2,2014,11,18,Tuesday,No Holiday,0,0,39.2,1
4208,1070,1,0,0,0,2014-11-19,15.5,86,0,2014,11,19,Wednesday,No Holiday,0,0,39.2,1
4209,2051,1,0,1,0,2014-11-19,12.87,30,2,2014,11,19,Wednesday,No Holiday,0,0,39.2,1
4210,2052,1,0,0,1,2014-11-19,12.85,24,2,2014,11,19,Wednesday,No Holiday,0,0,39.2,1
4211,2053,1,1,1,0,2014-11-19,12.77,48,2,2014,11,19,Wednesday,No Holiday,0,0,39.2,1
4212,1070,1,0,0,0,2014-11-20,15.5,84,0,2014,11,20,Thursday,No Holiday,0,0,39.2,1
4213,2051,1,0,1,0,2014-11-20,12.87,26,2,2014,11,20,Thursday,No Holiday,0,0,39.2,1
4214,2052,1,0,0,1,2014-11-20,12.85,22,2,2014,11,20,Thursday,No Holiday,0,0,39.2,1
4215,2053,1,1,1,0,2014-11-20,12.77,50,2,2014,11,20,Thursday,No Holiday,0,0,39.2,1
4216,1070,1,0,0,0,2014-11-21,15.5,84,0,2014,11,21,Friday,No Holiday,0,0,39.2,1
4217,2051,1,0,1,0,2014-11-21,12.87,28,2,2014,11,21,Friday,No Holiday,0,0,39.2,1
4218,2052,1,0,0,1,2014-11-21,12.85,22,2,2014,11,21,Friday,No Holiday,0,0,39.2,1
4219,2053,1,1,1,0,2014-11-21,12.77,44,2,2014,11,21,Friday,No Holiday,0,0,39.2,1
4220,1070,1,0,0,0,2014-11-22,15.5,56,0,2014,11,22,Saturday,No Holiday,1,0,41.0,1
4221,2051,1,0,1,0,2014-11-22,12.87,22,2,2014,11,22,Saturday,No Holiday,1,0,41.0,1
4222,2052,1,0,0,1,2014-11-22,12.85,16,2,2014,11,22,Saturday,No Holiday,1,0,41.0,1
4223,2053,1,1,1,0,2014-11-22,12.77,36,2,2014,11,22,Saturday,No Holiday,1,0,41.0,1
4224,1070,1,0,0,0,2014-11-23,15.5,58,0,2014,11,23,Sunday,No Holiday,1,0,44.6,1
4225,2051,1,0,1,0,2014-11-23,12.87,18,2,2014,11,23,Sunday,No Holiday,1,0,44.6,1
4226,2052,1,0,0,1,2014-11-23,12.85,14,2,2014,11,23,Sunday,No Holiday,1,0,44.6,1
4227,2053,1,1,1,0,2014-11-23,12.77,32,2,2014,11,23,Sunday,No Holiday,1,0,44.6,1
4228,1070,1,0,0,0,2014-11-24,15.5,90,0,2014,11,24,Monday,No Holiday,0,0,39.2,1
4229,2051,1,0,1,0,2014-11-24,12.87,34,2,2014,11,24,Monday,No Holiday,0,0,39.2,1
4230,2052,1,0,0,1,2014-11-24,12.85,24,2,2014,11,24,Monday,No Holiday,0,0,39.2,1
4231,2053,1,1,1,0,2014-11-24,12.77,46,2,2014,11,24,Monday,No Holiday,0,0,39.2,1
4232,1070,1,0,0,0,2014-11-25,15.5,82,0,2014,11,25,Tuesday,No Holiday,0,0,35.6,1
4233,2051,1,0,1,0,2014-11-25,12.87,26,2,2014,11,25,Tuesday,No Holiday,0,0,35.6,1
4234,2052,1,0,0,1,2014-11-25,12.85,20,2,2014,11,25,Tuesday,No Holiday,0,0,35.6,1
4235,2053,1,1,1,0,2014-11-25,12.77,46,2,2014,11,25,Tuesday,No Holiday,0,0,35.6,1
4236,1070,1,0,0,0,2014-11-26,15.5,88,0,2014,11,26,Wednesday,No Holiday,0,0,33.8,1
4237,2051,1,0,1,0,2014-11-26,12.87,28,2,2014,11,26,Wednesday,No Holiday,0,0,33.8,1
4238,2052,1,0,0,1,2014-11-26,12.85,16,2,2014,11,26,Wednesday,No Holiday,0,0,33.8,1
4239,2053,1,1,1,0,2014-11-26,12.77,42,2,2014,11,26,Wednesday,No Holiday,0,0,33.8,1
4240,1070,1,0,0,0,2014-11-27,15.5,88,0,2014,11,27,Thursday,No Holiday,0,0,28.4,1
4241,2051,1,0,1,0,2014-11-27,12.87,34,2,2014,11,27,Thursday,No Holiday,0,0,28.4,1
4242,2052,1,0,0,1,2014-11-27,12.85,20,2,2014,11,27,Thursday,No Holiday,0,0,28.4,1
4243,2053,1,1,1,0,2014-11-27,12.77,46,2,2014,11,27,Thursday,No Holiday,0,0,28.4,1
4244,1070,1,0,0,0,2014-11-28,15.5,86,0,2014,11,28,Friday,No Holiday,0,0,33.8,1
4245,2051,1,0,1,0,2014-11-28,12.87,32,2,2014,11,28,Friday,No Holiday,0,0,33.8,1
4246,2052,1,0,0,1,2014-11-28,12.85,24,2,2014,11,28,Friday,No Holiday,0,0,33.8,1
4247,2053,1,1,1,0,2014-11-28,12.77,48,2,2014,11,28,Friday,No Holiday,0,0,33.8,1
4248,1070,1,0,0,0,2014-11-29,15.5,58,0,2014,11,29,Saturday,No Holiday,1,0,41.0,1
4249,2051,1,0,1,0,2014-11-29,12.87,26,2,2014,11,29,Saturday,No Holiday,1,0,41.0,1
4250,2052,1,0,0,1,2014-11-29,12.85,16,2,2014,11,29,Saturday,No Holiday,1,0,41.0,1
4251,2053,1,1,1,0,2014-11-29,12.77,28,2,2014,11,29,Saturday,No Holiday,1,0,41.0,1
4252,1070,1,0,0,0,2014-11-30,15.5,60,0,2014,11,30,Sunday,No Holiday,1,0,37.4,1
4253,2051,1,0,1,0,2014-11-30,12.87,18,2,2014,11,30,Sunday,No Holiday,1,0,37.4,1
4254,2052,1,0,0,1,2014-11-30,12.85,16,2,2014,11,30,Sunday,No Holiday,1,0,37.4,1
4255,2053,1,1,1,0,2014-11-30,12.77,30,2,2014,11,30,Sunday,No Holiday,1,0,37.4,1
4256,1070,1,0,0,0,2014-12-01,15.5,86,0,2014,12,1,Monday,No Holiday,0,0,39.2,1
4257,2051,1,0,1,0,2014-12-01,12.87,26,2,2014,12,1,Monday,No Holiday,0,0,39.2,1
4258,2052,1,0,0,1,2014-12-01,12.85,24,2,2014,12,1,Monday,No Holiday,0,0,39.2,1
4259,2053,1,1,1,0,2014-12-01,12.77,42,2,2014,12,1,Monday,No Holiday,0,0,39.2,1
4260,1070,1,0,0,0,2014-12-02,15.5,90,0,2014,12,2,Tuesday,No Holiday,0,0,41.0,1
4261,2051,1,0,1,0,2014-12-02,12.87,26,2,2014,12,2,Tuesday,No Holiday,0,0,41.0,1
4262,2052,1,0,0,1,2014-12-02,12.85,18,2,2014,12,2,Tuesday,No Holiday,0,0,41.0,1
4263,2053,1,1,1,0,2014-12-02,12.77,50,2,2014,12,2,Tuesday,No Holiday,0,0,41.0,1
4264,1070,1,0,0,0,2014-12-03,15.5,90,0,2014,12,3,Wednesday,No Holiday,0,0,42.8,1
4265,2051,1,0,1,0,2014-12-03,12.87,26,2,2014,12,3,Wednesday,No Holiday,0,0,42.8,1
4266,2052,1,0,0,1,2014-12-03,12.85,18,2,2014,12,3,Wednesday,No Holiday,0,0,42.8,1
4267,2053,1,1,1,0,2014-12-03,12.77,44,2,2014,12,3,Wednesday,No Holiday,0,0,42.8,1
4268,1070,1,0,0,0,2014-12-04,15.5,84,0,2014,12,4,Thursday,No Holiday,0,0,42.8,1
4269,2051,1,0,1,0,2014-12-04,12.87,30,2,2014,12,4,Thursday,No Holiday,0,0,42.8,1
4270,2052,1,0,0,1,2014-12-04,12.85,24,2,2014,12,4,Thursday,No Holiday,0,0,42.8,1
4271,2053,1,1,1,0,2014-12-04,12.77,48,2,2014,12,4,Thursday,No Holiday,0,0,42.8,1
4272,1070,1,0,0,0,2014-12-05,15.5,88,0,2014,12,5,Friday,No Holiday,0,0,39.2,1
4273,2051,1,0,1,0,2014-12-05,12.87,26,2,2014,12,5,Friday,No Holiday,0,0,39.2,1
4274,2052,1,0,0,1,2014-12-05,12.85,24,2,2014,12,5,Friday,No Holiday,0,0,39.2,1
4275,2053,1,1,1,0,2014-12-05,12.77,44,2,2014,12,5,Friday,No Holiday,0,0,39.2,1
4276,1070,1,0,0,0,2014-12-06,15.5,64,0,2014,12,6,Saturday,No Holiday,1,0,39.2,1
4277,2051,1,0,1,0,2014-12-06,12.87,18,2,2014,12,6,Saturday,No Holiday,1,0,39.2,1
4278,2052,1,0,0,1,2014-12-06,12.85,16,2,2014,12,6,Saturday,No Holiday,1,0,39.2,1
4279,2053,1,1,1,0,2014-12-06,12.77,30,2,2014,12,6,Saturday,No Holiday,1,0,39.2,1
4280,1070,1,0,0,0,2014-12-07,15.5,64,0,2014,12,7,Sunday,No Holiday,1,0,39.2,1
4281,2051,1,0,1,0,2014-12-07,12.87,20,2,2014,12,7,Sunday,No Holiday,1,0,39.2,1
4282,2052,1,0,0,1,2014-12-07,12.85,12,2,2014,12,7,Sunday,No Holiday,1,0,39.2,1
4283,2053,1,1,1,0,2014-12-07,12.77,28,2,2014,12,7,Sunday,No Holiday,1,0,39.2,1
4284,1070,1,0,0,0,2014-12-08,15.5,86,0,2014,12,8,Monday,No Holiday,0,0,39.2,1
4285,2051,1,0,1,0,2014-12-08,12.87,30,2,2014,12,8,Monday,No Holiday,0,0,39.2,1
4286,2052,1,0,0,1,2014-12-08,12.85,16,2,2014,12,8,Monday,No Holiday,0,0,39.2,1
4287,2053,1,1,1,0,2014-12-08,12.77,50,2,2014,12,8,Monday,No Holiday,0,0,39.2,1
4288,1070,1,0,0,0,2014-12-09,15.5,82,0,2014,12,9,Tuesday,No Holiday,0,0,33.8,1
4289,2051,1,0,1,0,2014-12-09,12.87,30,2,2014,12,9,Tuesday,No Holiday,0,0,33.8,1
4290,2052,1,0,0,1,2014-12-09,12.85,18,2,2014,12,9,Tuesday,No Holiday,0,0,33.8,1
4291,2053,1,1,1,0,2014-12-09,12.77,46,2,2014,12,9,Tuesday,No Holiday,0,0,33.8,1
4292,1070,1,0,0,0,2014-12-10,15.5,86,0,2014,12,10,Wednesday,No Holiday,0,0,33.8,1
4293,2051,1,0,1,0,2014-12-10,12.87,34,2,2014,12,10,Wednesday,No Holiday,0,0,33.8,1
4294,2052,1,0,0,1,2014-12-10,12.85,24,2,2014,12,10,Wednesday,No Holiday,0,0,33.8,1
4295,2053,1,1,1,0,2014-12-10,12.77,48,2,2014,12,10,Wednesday,No Holiday,0,0,33.8,1
4296,1070,1,0,0,0,2014-12-11,15.5,82,0,2014,12,11,Thursday,No Holiday,0,0,33.8,1
4297,2051,1,0,1,0,2014-12-11,12.87,34,2,2014,12,11,Thursday,No Holiday,0,0,33.8,1
4298,2052,1,0,0,1,2014-12-11,12.85,16,2,2014,12,11,Thursday,No Holiday,0,0,33.8,1
4299,2053,1,1,1,0,2014-12-11,12.77,42,2,2014,12,11,Thursday,No Holiday,0,0,33.8,1
4300,1070,1,0,0,0,2014-12-12,15.5,102,0,2014,12,12,Friday,No Holiday,0,0,30.2,0
4301,2051,1,0,1,0,2014-12-12,12.87,38,2,2014,12,12,Friday,No Holiday,0,0,30.2,0
4302,2052,1,0,0,1,2014-12-12,12.85,24,2,2014,12,12,Friday,No Holiday,0,0,30.2,0
4303,2053,1,1,1,0,2014-12-12,12.77,58,2,2014,12,12,Friday,No Holiday,0,0,30.2,0
4304,1070,1,0,0,0,2014-12-13,15.5,60,0,2014,12,13,Saturday,No Holiday,1,0,32.0,1
4305,2051,1,0,1,0,2014-12-13,12.87,22,2,2014,12,13,Saturday,No Holiday,1,0,32.0,1
4306,2052,1,0,0,1,2014-12-13,12.85,12,2,2014,12,13,Saturday,No Holiday,1,0,32.0,1
4307,2053,1,1,1,0,2014-12-13,12.77,30,2,2014,12,13,Saturday,No Holiday,1,0,32.0,1
4308,1070,1,0,0,0,2014-12-14,15.5,68,0,2014,12,14,Sunday,No Holiday,1,0,32.0,0
4309,2051,1,0,1,0,2014-12-14,12.87,28,2,2014,12,14,Sunday,No Holiday,1,0,32.0,0
4310,2052,1,0,0,1,2014-12-14,12.85,16,2,2014,12,14,Sunday,No Holiday,1,0,32.0,0
4311,2053,1,1,1,0,2014-12-14,12.77,36,2,2014,12,14,Sunday,No Holiday,1,0,32.0,0
4312,1070,1,0,0,0,2014-12-15,15.5,82,0,2014,12,15,Monday,No Holiday,0,0,32.0,1
4313,2051,1,0,1,0,2014-12-15,12.87,28,2,2014,12,15,Monday,No Holiday,0,0,32.0,1
4314,2052,1,0,0,1,2014-12-15,12.85,20,2,2014,12,15,Monday,No Holiday,0,0,32.0,1
4315,2053,1,1,1,0,2014-12-15,12.77,46,2,2014,12,15,Monday,No Holiday,0,0,32.0,1
4316,1070,1,0,0,0,2014-12-16,14.0,98,0,2014,12,16,Tuesday,No Holiday,0,0,30.2,1
4317,2051,1,0,1,0,2014-12-16,11.53,38,2,2014,12,16,Tuesday,No Holiday,0,0,30.2,1
4318,2052,1,0,0,1,2014-12-16,11.45,26,2,2014,12,16,Tuesday,No Holiday,0,0,30.2,1
4319,2053,1,1,1,0,2014-12-16,10.81,54,2,2014,12,16,Tuesday,No Holiday,0,0,30.2,1
4320,1070,1,0,0,0,2014-12-17,14.0,124,0,2014,12,17,Wednesday,No Holiday,0,0,28.4,0
4321,2051,1,0,1,0,2014-12-17,11.53,44,2,2014,12,17,Wednesday,No Holiday,0,0,28.4,0
4322,2052,1,0,0,1,2014-12-17,11.45,30,2,2014,12,17,Wednesday,No Holiday,0,0,28.4,0
4323,2053,1,1,1,0,2014-12-17,10.81,70,2,2014,12,17,Wednesday,No Holiday,0,0,28.4,0
4324,1070,1,0,0,0,2014-12-18,14.0,116,0,2014,12,18,Thursday,No Holiday,0,0,28.4,0
4325,2051,1,0,1,0,2014-12-18,11.53,42,2,2014,12,18,Thursday,No Holiday,0,0,28.4,0
4326,2052,1,0,0,1,2014-12-18,11.45,28,2,2014,12,18,Thursday,No Holiday,0,0,28.4,0
4327,2053,1,1,1,0,2014-12-18,10.81,68,2,2014,12,18,Thursday,No Holiday,0,0,28.4,0
4328,1070,1,0,0,0,2014-12-19,14.0,122,0,2014,12,19,Friday,No Holiday,0,0,26.6,0
4329,2051,1,0,1,0,2014-12-19,11.53,38,2,2014,12,19,Friday,No Holiday,0,0,26.6,0
4330,2052,1,0,0,1,2014-12-19,11.45,26,2,2014,12,19,Friday,No Holiday,0,0,26.6,0
4331,2053,1,1,1,0,2014-12-19,10.81,72,2,2014,12,19,Friday,No Holiday,0,0,26.6,0
4332,1070,1,0,0,0,2014-12-20,14.0,78,0,2014,12,20,Saturday,No Holiday,1,0,28.4,0
4333,2051,1,0,1,0,2014-12-20,11.53,30,2,2014,12,20,Saturday,No Holiday,1,0,28.4,0
4334,2052,1,0,0,1,2014-12-20,11.45,20,2,2014,12,20,Saturday,No Holiday,1,0,28.4,0
4335,2053,1,1,1,0,2014-12-20,10.81,48,2,2014,12,20,Saturday,No Holiday,1,0,28.4,0
4336,1070,1,0,0,0,2014-12-21,14.0,84,0,2014,12,21,Sunday,No Holiday,1,0,28.4,0
4337,2051,1,0,1,0,2014-12-21,11.53,26,2,2014,12,21,Sunday,No Holiday,1,0,28.4,0
4338,2052,1,0,0,1,2014-12-21,11.45,20,2,2014,12,21,Sunday,No Holiday,1,0,28.4,0
4339,2053,1,1,1,0,2014-12-21,10.81,52,2,2014,12,21,Sunday,No Holiday,1,0,28.4,0
4340,1070,1,0,0,0,2014-12-22,14.0,116,0,2014,12,22,Monday,No Holiday,0,0,30.2,0
4341,2051,1,0,1,0,2014-12-22,11.53,38,2,2014,12,22,Monday,No Holiday,0,0,30.2,0
4342,2052,1,0,0,1,2014-12-22,11.45,26,2,2014,12,22,Monday,No Holiday,0,0,30.2,0
4343,2053,1,1,1,0,2014-12-22,10.81,66,2,2014,12,22,Monday,No Holiday,0,0,30.2,0
4344,1070,1,0,0,0,2014-12-23,14.0,122,0,2014,12,23,Tuesday,No Holiday,0,0,30.2,0
4345,2051,1,0,1,0,2014-12-23,11.53,36,2,2014,12,23,Tuesday,No Holiday,0,0,30.2,0
4346,2052,1,0,0,1,2014-12-23,11.45,24,2,2014,12,23,Tuesday,No Holiday,0,0,30.2,0
4347,2053,1,1,1,0,2014-12-23,10.81,64,2,2014,12,23,Tuesday,No Holiday,0,0,30.2,0
4348,1070,1,0,0,0,2014-12-24,14.0,116,0,2014,12,24,Wednesday,No Holiday,0,0,30.2,0
4349,2051,1,0,1,0,2014-12-24,11.53,36,2,2014,12,24,Wednesday,No Holiday,0,0,30.2,0
4350,2052,1,0,0,1,2014-12-24,11.45,30,2,2014,12,24,Wednesday,No Holiday,0,0,30.2,0
4351,2053,1,1,1,0,2014-12-24,10.81,70,2,2014,12,24,Wednesday,No Holiday,0,0,30.2,0
4352,1070,1,0,0,0,2014-12-25,14.0,100,0,2014,12,25,Thursday,No Holiday,0,0,32.0,1
4353,2051,1,0,1,0,2014-12-25,11.53,30,2,2014,12,25,Thursday,No Holiday,0,0,32.0,1
4354,2052,1,0,0,1,2014-12-25,11.45,26,2,2014,12,25,Thursday,No Holiday,0,0,32.0,1
4355,2053,1,1,1,0,2014-12-25,10.81,60,2,2014,12,25,Thursday,No Holiday,0,0,32.0,1
4356,1070,1,0,0,0,2014-12-26,14.0,120,0,2014,12,26,Friday,No Holiday,0,0,26.6,0
4357,2051,1,0,1,0,2014-12-26,11.53,36,2,2014,12,26,Friday,No Holiday,0,0,26.6,0
4358,2052,1,0,0,1,2014-12-26,11.45,28,2,2014,12,26,Friday,No Holiday,0,0,26.6,0
4359,2053,1,1,1,0,2014-12-26,10.81,70,2,2014,12,26,Friday,No Holiday,0,0,26.6,0
4360,1070,1,0,0,0,2014-12-27,14.0,82,0,2014,12,27,Saturday,No Holiday,1,0,28.4,0
4361,2051,1,0,1,0,2014-12-27,11.53,32,2,2014,12,27,Saturday,No Holiday,1,0,28.4,0
4362,2052,1,0,0,1,2014-12-27,11.45,20,2,2014,12,27,Saturday,No Holiday,1,0,28.4,0
4363,2053,1,1,1,0,2014-12-27,10.81,44,2,2014,12,27,Saturday,No Holiday,1,0,28.4,0
4364,1070,1,0,0,0,2014-12-28,14.0,80,0,2014,12,28,Sunday,No Holiday,1,0,28.4,0
4365,2051,1,0,1,0,2014-12-28,11.53,24,2,2014,12,28,Sunday,No Holiday,1,0,28.4,0
4366,2052,1,0,0,1,2014-12-28,11.45,22,2,2014,12,28,Sunday,No Holiday,1,0,28.4,0
4367,2053,1,1,1,0,2014-12-28,10.81,50,2,2014,12,28,Sunday,No Holiday,1,0,28.4,0
4368,1070,1,0,0,0,2014-12-29,14.0,120,0,2014,12,29,Monday,No Holiday,0,0,32.0,0
4369,2051,1,0,1,0,2014-12-29,11.53,38,2,2014,12,29,Monday,No Holiday,0,0,32.0,0
4370,2052,1,0,0,1,2014-12-29,11.45,22,2,2014,12,29,Monday,No Holiday,0,0,32.0,0
4371,2053,1,1,1,0,2014-12-29,10.81,64,2,2014,12,29,Monday,No Holiday,0,0,32.0,0
4372,1070,1,0,0,0,2014-12-30,14.0,96,0,2014,12,30,Tuesday,No Holiday,0,0,33.8,1
4373,2051,1,0,1,0,2014-12-30,11.53,30,2,2014,12,30,Tuesday,No Holiday,0,0,33.8,1
4374,2052,1,0,0,1,2014-12-30,11.45,22,2,2014,12,30,Tuesday,No Holiday,0,0,33.8,1
4375,2053,1,1,1,0,2014-12-30,10.81,52,2,2014,12,30,Tuesday,No Holiday,0,0,33.8,1
4376,1070,1,0,0,0,2014-12-31,14.0,96,0,2014,12,31,Wednesday,No Holiday,0,0,35.6,1
4377,2051,1,0,1,0,2014-12-31,11.53,32,2,2014,12,31,Wednesday,No Holiday,0,0,35.6,1
4378,2052,1,0,0,1,2014-12-31,11.45,24,2,2014,12,31,Wednesday,No Holiday,0,0,35.6,1
4379,2053,1,1,1,0,2014-12-31,10.81,56,2,2014,12,31,Wednesday,No Holiday,0,0,35.6,1
4380,1070,1,0,0,0,2015-01-01,14.0,66,0,2015,1,1,Thursday,New Year,0,0,37.4,1
